Ev(kJ/mol),Rv(A),x,y,z,Framework,Adsorbate,Accuracy
-20.922297115210764,2.310,2.04,8.432,17.478,AMIMEP_clean,Xe,S50
-13.294986262533834,3.039,1.829,8.651,16.396,AMIMEP_clean,Xe,S50
-20.795105692170782,2.333,2.037,8.441,17.444,AMIMEP_clean,Xe,S50
-18.52121794539584,2.205,1.663,7.812,16.878,AMIMEP_clean,Xe,S50
-18.23513000044312,1.990,1.903,8.014,17.501,AMIMEP_clean,Xe,S50
-18.544239870615037,2.238,1.671,7.844,16.858,AMIMEP_clean,Xe,S50
-15.054468294054454,2.281,-0.584,8.347,16.499,AMIMEP_clean,Xe,S50
-22.597197922633196,2.390,3.861,8.814,17.531,AMIMEP_clean,Xe,S50
-22.456410055009126,2.436,3.647,8.819,17.546,AMIMEP_clean,Xe,S50
-22.910314419514794,2.295,3.562,8.688,17.659,AMIMEP_clean,Xe,S50
-21.403998664228368,2.609,3.859,8.994,17.393,AMIMEP_clean,Xe,S50
-20.476692677949025,2.213,5.32,8.374,16.985,AMIMEP_clean,Xe,S50
-20.891032158378263,2.428,4.382,8.791,17.202,AMIMEP_clean,Xe,S50
-21.12612286506037,2.559,4.03,8.943,17.319,AMIMEP_clean,Xe,S50
-20.134317031160634,2.313,5.535,8.32,16.81,AMIMEP_clean,Xe,S50
-20.490550206289306,2.178,5.884,8.174,16.904,AMIMEP_clean,Xe,S50
-7.740037638891574,4.097,1.808,9.236,15.356,AMIMEP_clean,Xe,S50
-16.267534915546317,2.375,-1.103,8.731,16.684,AMIMEP_clean,Xe,S50
-12.66222178907299,2.927,-0.827,8.906,16.077,AMIMEP_clean,Xe,S50
-8.095563633368561,3.660,-0.293,9.061,15.288,AMIMEP_clean,Xe,S50
-19.071095994925237,2.829,0.722,10.167,17.401,AMIMEP_clean,Xe,S50
-15.167287084444663,3.098,1.496,9.817,16.96,AMIMEP_clean,Xe,S50
-10.517984820163598,3.238,-0.665,9.017,15.758,AMIMEP_clean,Xe,S50
-17.86931251730509,2.893,1.244,9.972,17.312,AMIMEP_clean,Xe,S50
-6.535004841773773,4.362,1.319,9.424,14.937,AMIMEP_clean,Xe,S50
-21.765118786161107,2.110,-0.134,10.065,18.482,AMIMEP_clean,Xe,S50
-7.478138779745351,4.199,1.824,9.315,15.279,AMIMEP_clean,Xe,S50
-7.2676216589152824,4.240,1.775,9.317,15.207,AMIMEP_clean,Xe,S50
-11.498947748855496,3.407,0.846,9.903,16.282,AMIMEP_clean,Xe,S50
-10.57606821455546,3.709,2.12,9.399,16.131,AMIMEP_clean,Xe,S50
-6.6012224276477,4.304,0.948,9.565,14.955,AMIMEP_clean,Xe,S50
-6.1338741163425405,4.445,0.9,9.485,14.752,AMIMEP_clean,Xe,S50
-21.596188754354632,2.577,3.72,8.943,17.432,AMIMEP_clean,Xe,S50
-20.868842087860287,2.686,3.785,9.048,17.352,AMIMEP_clean,Xe,S50
-23.059855126745777,2.447,3.838,9.042,17.633,AMIMEP_clean,Xe,S50
-21.16849812171782,2.163,6.698,7.914,16.878,AMIMEP_clean,Xe,S50
-21.176350983534928,2.160,7.079,7.69,16.823,AMIMEP_clean,Xe,S50
-20.374573206659566,2.446,7.296,7.798,16.481,AMIMEP_clean,Xe,S50
-20.747811007665344,2.364,6.82,8.003,16.625,AMIMEP_clean,Xe,S50
-20.59541221240196,2.410,7.08,7.885,16.536,AMIMEP_clean,Xe,S50
-21.1421858626111,2.268,7.265,7.675,16.687,AMIMEP_clean,Xe,S50
-19.750760048311147,2.094,7.205,7.566,16.897,AMIMEP_clean,Xe,S50
-12.932554207623275,2.042,9.333,8.284,16.465,AMIMEP_clean,Xe,S50
-15.079479713060756,2.496,-1.494,8.598,16.289,AMIMEP_clean,Xe,S50
-21.03295857498473,2.572,3.562,8.876,17.376,AMIMEP_clean,Xe,S50
-13.528313702735613,3.406,3.382,9.392,16.529,AMIMEP_clean,Xe,S50
-16.19166878281902,3.075,3.231,9.797,16.944,AMIMEP_clean,Xe,S50
-21.333923094266254,2.041,2.611,8.371,17.732,AMIMEP_clean,Xe,S50
-18.377703721005478,2.886,3.14,10.012,17.204,AMIMEP_clean,Xe,S50
-20.11705176316956,2.605,2.496,10.144,17.499,AMIMEP_clean,Xe,S50
-17.991077833959707,2.958,3.701,9.214,17.056,AMIMEP_clean,Xe,S50
-23.358865467280676,2.179,2.591,10.204,18.013,AMIMEP_clean,Xe,S50
-13.22100088190452,3.444,3.352,9.412,16.486,AMIMEP_clean,Xe,S50
-16.423508695661173,3.058,3.166,9.89,16.973,AMIMEP_clean,Xe,S50
-23.70143070795706,2.339,3.767,9.474,17.815,AMIMEP_clean,Xe,S50
-22.53612295503645,2.497,3.775,9.384,17.617,AMIMEP_clean,Xe,S50
-19.160407541056202,2.813,3.164,10.022,17.293,AMIMEP_clean,Xe,S50
-12.140899687556372,3.594,3.23,9.5,16.325,AMIMEP_clean,Xe,S50
-20.69844027895283,2.537,2.068,10.191,17.618,AMIMEP_clean,Xe,S50
-16.621056264682952,3.045,3.164,9.903,16.997,AMIMEP_clean,Xe,S50
-11.871167603746196,3.633,3.195,9.523,16.282,AMIMEP_clean,Xe,S50
-21.181300410040013,2.501,1.867,10.216,17.701,AMIMEP_clean,Xe,S50
-22.633542417946316,2.065,4.035,9.506,17.982,AMIMEP_clean,Xe,S50
-19.115253339627102,2.703,4.0,9.27,17.14,AMIMEP_clean,Xe,S50
-17.437001936639,2.958,3.819,9.198,16.959,AMIMEP_clean,Xe,S50
-21.786469722976335,2.176,4.26,9.434,17.613,AMIMEP_clean,Xe,S50
-21.21317391430476,2.342,4.249,9.333,17.405,AMIMEP_clean,Xe,S50
-17.399071111472264,2.653,5.275,8.568,16.477,AMIMEP_clean,Xe,S50
-16.537567357491376,2.745,5.107,8.682,16.425,AMIMEP_clean,Xe,S50
-16.419960020571345,2.954,4.056,9.141,16.763,AMIMEP_clean,Xe,S50
-16.662078248962562,2.731,5.234,8.621,16.399,AMIMEP_clean,Xe,S50
-16.926727458491115,2.978,3.877,9.195,16.88,AMIMEP_clean,Xe,S50
-17.95185881651637,2.568,5.738,8.456,16.449,AMIMEP_clean,Xe,S50
-17.86073064349904,2.587,6.302,8.327,16.331,AMIMEP_clean,Xe,S50
-19.406317578342268,2.705,3.235,10.215,17.265,AMIMEP_clean,Xe,S50
-19.801093126268587,2.669,3.234,10.239,17.308,AMIMEP_clean,Xe,S50
-19.290941665645086,2.745,3.202,10.163,17.27,AMIMEP_clean,Xe,S50
-17.574331796820843,2.817,3.316,10.18,17.026,AMIMEP_clean,Xe,S50
-14.464425057964638,3.166,3.908,9.245,16.543,AMIMEP_clean,Xe,S50
-10.522581679833793,3.632,3.836,9.377,15.883,AMIMEP_clean,Xe,S50
-11.589213251368939,3.625,3.358,9.456,16.194,AMIMEP_clean,Xe,S50
-7.249054252760084,4.206,3.957,9.579,14.991,AMIMEP_clean,Xe,S50
-8.289062158799178,4.103,3.513,9.532,15.386,AMIMEP_clean,Xe,S50
-11.05693769852466,3.317,3.905,10.372,15.776,AMIMEP_clean,Xe,S50
-8.307154439961199,3.644,5.006,10.395,14.959,AMIMEP_clean,Xe,S50
-12.892319699978367,2.948,5.128,11.095,15.524,AMIMEP_clean,Xe,S50
-18.68380162440474,2.284,4.61,11.589,16.383,AMIMEP_clean,Xe,S50
-10.147711445140283,3.515,3.749,10.136,15.711,AMIMEP_clean,Xe,S50
-7.284094434575181,4.258,3.856,9.497,15.016,AMIMEP_clean,Xe,S50
-9.910411801298944,3.859,3.342,9.511,15.841,AMIMEP_clean,Xe,S50
-16.638717716259595,2.079,6.365,8.938,16.576,AMIMEP_clean,Xe,S50
-16.08537222819376,2.785,5.195,8.653,16.337,AMIMEP_clean,Xe,S50
-13.871412048498764,2.928,6.03,8.554,15.876,AMIMEP_clean,Xe,S50
-10.398156141000111,3.279,5.41,10.93,15.126,AMIMEP_clean,Xe,S50
-8.642138771047788,3.567,5.366,10.642,14.888,AMIMEP_clean,Xe,S50
-9.634204241377494,3.397,5.419,10.826,15.019,AMIMEP_clean,Xe,S50
-15.094848329986288,2.462,5.867,10.824,15.907,AMIMEP_clean,Xe,S50
-12.071953898404574,2.952,5.663,10.789,15.44,AMIMEP_clean,Xe,S50
-16.197315680858523,2.288,5.824,11.199,16.029,AMIMEP_clean,Xe,S50
-14.42958941690527,2.579,5.8,10.773,15.807,AMIMEP_clean,Xe,S50
-14.250115315405129,2.626,5.814,10.848,15.741,AMIMEP_clean,Xe,S50
-11.28653474273741,3.100,5.567,10.877,15.288,AMIMEP_clean,Xe,S50
-8.351105361042608,3.624,5.311,10.563,14.858,AMIMEP_clean,Xe,S50
-21.677087703952154,2.257,2.158,10.454,17.749,AMIMEP_clean,Xe,S50
-20.95047809341243,2.452,2.5,10.287,17.58,AMIMEP_clean,Xe,S50
-20.167410115303866,2.009,0.32,11.179,17.849,AMIMEP_clean,Xe,S50
-23.465427294197408,2.303,0.483,10.724,17.959,AMIMEP_clean,Xe,S50
-24.23859893791037,2.462,-0.128,9.058,6.42,AMIMEP_clean,Xe,S50
-22.70521120124501,2.010,-0.611,9.041,5.746,AMIMEP_clean,Xe,S50
-23.558153919569808,2.501,1.628,9.044,6.499,AMIMEP_clean,Xe,S50
-23.95457721378329,2.547,-0.227,9.133,6.476,AMIMEP_clean,Xe,S50
-22.601939105141764,2.473,0.907,9.038,6.562,AMIMEP_clean,Xe,S50
-21.74434298521396,2.583,0.719,9.101,6.668,AMIMEP_clean,Xe,S50
-17.72747134306207,3.089,0.702,9.544,7.13,AMIMEP_clean,Xe,S50
-24.318896692375656,2.385,-0.017,8.987,6.372,AMIMEP_clean,Xe,S50
-17.957445158156588,3.069,1.061,9.451,7.118,AMIMEP_clean,Xe,S50
-18.89383359665959,3.000,1.339,9.406,7.028,AMIMEP_clean,Xe,S50
-26.81325415215521,2.259,-0.83,9.092,6.066,AMIMEP_clean,Xe,S50
-23.20097671591575,2.365,0.523,10.673,17.884,AMIMEP_clean,Xe,S50
-23.351747854703707,2.212,1.868,8.748,6.301,AMIMEP_clean,Xe,S50
-24.217619406068696,2.615,-0.735,9.158,6.546,AMIMEP_clean,Xe,S50
-23.690182498032318,2.658,-0.713,9.165,6.603,AMIMEP_clean,Xe,S50
-24.891535368345817,2.300,-0.918,8.754,6.472,AMIMEP_clean,Xe,S50
-24.359778052127133,2.592,-0.766,9.184,6.531,AMIMEP_clean,Xe,S50
-23.670564411875503,2.033,10.896,9.608,5.952,AMIMEP_clean,Xe,S50
-18.865207673971724,2.105,7.322,10.854,7.755,AMIMEP_clean,Xe,S50
-17.26834118141458,2.678,7.538,11.09,8.275,AMIMEP_clean,Xe,S50
-20.22077550790107,2.272,9.097,10.45,7.494,AMIMEP_clean,Xe,S50
-20.0004372561958,2.331,9.078,10.478,7.571,AMIMEP_clean,Xe,S50
-17.162685367569537,2.700,7.41,11.121,8.294,AMIMEP_clean,Xe,S50
-17.503018262833297,2.667,7.421,11.136,8.254,AMIMEP_clean,Xe,S50
-18.745111229210487,2.438,8.321,10.802,7.962,AMIMEP_clean,Xe,S50
-17.49361826217539,2.657,7.528,11.105,8.249,AMIMEP_clean,Xe,S50
-16.829949477247926,2.738,7.318,11.134,8.338,AMIMEP_clean,Xe,S50
-20.62216287248379,2.338,7.278,11.402,7.826,AMIMEP_clean,Xe,S50
-16.34953765589471,2.825,6.974,11.231,8.411,AMIMEP_clean,Xe,S50
-20.118397281102553,2.473,6.988,11.438,7.966,AMIMEP_clean,Xe,S50
-17.128544504586884,2.783,6.804,11.33,8.329,AMIMEP_clean,Xe,S50
-16.76147102731979,2.805,6.878,11.289,8.369,AMIMEP_clean,Xe,S50
-20.320067032976397,2.430,7.094,11.424,7.925,AMIMEP_clean,Xe,S50
-20.618025365203,2.299,7.37,11.392,7.79,AMIMEP_clean,Xe,S50
-19.913332432784728,2.359,9.093,10.486,7.595,AMIMEP_clean,Xe,S50
-20.66012417384605,2.296,7.348,11.403,7.782,AMIMEP_clean,Xe,S50
-20.049817858375572,2.350,9.138,10.473,7.559,AMIMEP_clean,Xe,S50
-19.051576496977237,2.030,8.182,11.079,7.501,AMIMEP_clean,Xe,S50
-18.87195579671429,2.424,8.411,10.768,7.926,AMIMEP_clean,Xe,S50
-21.065682286832562,2.132,9.688,10.435,6.944,AMIMEP_clean,Xe,S50
-20.498086633310493,2.407,9.542,10.327,7.407,AMIMEP_clean,Xe,S50
-21.106729152558348,2.151,9.65,10.446,6.998,AMIMEP_clean,Xe,S50
-20.7268679340687,2.391,9.592,10.324,7.355,AMIMEP_clean,Xe,S50
-21.743609760915938,2.277,9.774,10.286,7.076,AMIMEP_clean,Xe,S50
-16.943769130498882,2.807,6.696,11.373,8.358,AMIMEP_clean,Xe,S50
-21.033529084401433,2.270,6.704,11.614,7.76,AMIMEP_clean,Xe,S50
-19.069431683422916,2.256,6.153,11.236,7.83,AMIMEP_clean,Xe,S50
-20.06126472035185,2.490,6.752,11.552,7.996,AMIMEP_clean,Xe,S50
-22.252699028346118,2.274,9.976,10.202,6.978,AMIMEP_clean,Xe,S50
-23.25175314684197,2.259,10.259,10.115,6.794,AMIMEP_clean,Xe,S50
-23.47737106828168,2.168,10.263,10.186,6.681,AMIMEP_clean,Xe,S50
-25.247717244668504,2.382,10.895,9.894,6.477,AMIMEP_clean,Xe,S50
-25.545767399172405,2.088,10.834,9.904,6.127,AMIMEP_clean,Xe,S50
-25.515088450300496,2.117,10.891,9.69,6.091,AMIMEP_clean,Xe,S50
-25.535517467832086,2.316,10.867,9.952,6.414,AMIMEP_clean,Xe,S50
-25.215270518030824,2.285,10.753,9.998,6.475,AMIMEP_clean,Xe,S50
-24.95006298781343,2.358,10.797,9.932,6.533,AMIMEP_clean,Xe,S50
-20.64864146043354,2.817,-0.901,9.572,6.948,AMIMEP_clean,Xe,S50
-16.67365348220631,3.115,0.501,9.776,7.287,AMIMEP_clean,Xe,S50
-18.754240530606058,3.015,-0.695,9.448,7.139,AMIMEP_clean,Xe,S50
-21.368051891091735,2.163,0.313,10.557,6.507,AMIMEP_clean,Xe,S50
-16.040320356614174,3.211,0.406,9.648,7.368,AMIMEP_clean,Xe,S50
-15.869198615021972,3.248,0.529,9.667,7.389,AMIMEP_clean,Xe,S50
-16.39642939630935,3.198,1.268,9.472,7.35,AMIMEP_clean,Xe,S50
-12.53628847459652,3.502,0.997,9.829,7.953,AMIMEP_clean,Xe,S50
-14.56456561438632,3.233,1.49,9.76,7.645,AMIMEP_clean,Xe,S50
-18.01531726529605,2.781,1.814,9.937,7.222,AMIMEP_clean,Xe,S50
-18.776022276189842,2.089,1.572,10.683,6.882,AMIMEP_clean,Xe,S50
-17.273812884318897,2.991,0.51,9.905,7.227,AMIMEP_clean,Xe,S50
-14.826949476426394,3.127,0.85,10.061,7.615,AMIMEP_clean,Xe,S50
-20.732158586869865,2.124,0.352,10.631,6.53,AMIMEP_clean,Xe,S50
-15.953566415833334,3.219,1.289,9.486,7.415,AMIMEP_clean,Xe,S50
-12.802953915720941,3.522,0.913,9.728,7.893,AMIMEP_clean,Xe,S50
-12.982243574888171,3.509,1.289,9.643,7.882,AMIMEP_clean,Xe,S50
-12.202922646508274,3.592,1.004,9.748,8.01,AMIMEP_clean,Xe,S50
-16.147408930417036,3.220,1.29,9.478,7.388,AMIMEP_clean,Xe,S50
-16.663072252025657,3.176,1.299,9.462,7.316,AMIMEP_clean,Xe,S50
-14.124485359185373,3.123,0.981,10.224,7.783,AMIMEP_clean,Xe,S50
-18.729234420254002,2.369,0.97,11.023,7.415,AMIMEP_clean,Xe,S50
-15.671733043600629,2.787,2.182,10.117,7.645,AMIMEP_clean,Xe,S50
-6.163628120159531,4.274,0.159,9.561,9.818,AMIMEP_clean,Xe,S50
-10.77957251469938,3.725,1.061,9.765,8.304,AMIMEP_clean,Xe,S50
-10.66633775874953,3.722,1.387,9.667,8.348,AMIMEP_clean,Xe,S50
-7.502436863528172,3.972,-0.102,9.577,9.276,AMIMEP_clean,Xe,S50
-19.943277984780075,2.228,1.146,8.541,7.042,AMIMEP_clean,Xe,S50
-7.977698121847681,4.116,1.418,9.741,9.058,AMIMEP_clean,Xe,S50
-17.657982675931418,2.128,1.997,7.716,7.812,AMIMEP_clean,Xe,S50
-17.832183620249086,2.256,2.094,7.523,8.23,AMIMEP_clean,Xe,S50
-15.929409530427266,2.576,2.016,7.828,8.525,AMIMEP_clean,Xe,S50
-7.044235866977895,3.754,0.248,9.051,9.617,AMIMEP_clean,Xe,S50
-15.526751897870641,3.150,1.436,9.326,7.523,AMIMEP_clean,Xe,S50
-8.768853659743556,3.745,-0.269,9.538,8.889,AMIMEP_clean,Xe,S50
-5.8477341737728645,4.380,0.439,9.573,9.964,AMIMEP_clean,Xe,S50
-5.83028792807248,4.391,0.534,9.581,9.965,AMIMEP_clean,Xe,S50
-5.990851535271364,4.525,1.501,9.68,9.842,AMIMEP_clean,Xe,S50
-6.783976288064467,4.117,0.026,9.573,9.544,AMIMEP_clean,Xe,S50
-7.9125089593045415,3.908,0.193,9.627,9.106,AMIMEP_clean,Xe,S50
-9.016044679519565,3.802,0.647,9.7,8.738,AMIMEP_clean,Xe,S50
-9.60739512063701,3.858,1.175,9.762,8.582,AMIMEP_clean,Xe,S50
-10.275663404702684,3.606,-1.044,9.408,8.614,AMIMEP_clean,Xe,S50
-20.034809283132677,2.138,1.106,8.476,6.967,AMIMEP_clean,Xe,S50
-21.485878064676804,2.126,11.016,8.373,6.901,AMIMEP_clean,Xe,S50
-10.91225668059924,3.542,-1.094,9.396,8.48,AMIMEP_clean,Xe,S50
-14.778974804874917,3.180,-0.491,9.503,7.652,AMIMEP_clean,Xe,S50
-9.941176731593542,3.627,-0.903,9.436,8.667,AMIMEP_clean,Xe,S50
-17.0175225400184,3.085,-0.761,9.445,7.376,AMIMEP_clean,Xe,S50
-23.05339040479162,2.390,1.771,8.873,6.562,AMIMEP_clean,Xe,S50
-5.94433851078154,4.545,7.636,7.253,11.772,AMIMEP_clean,Xe,S50
-9.566809984670167,2.976,6.692,7.313,10.235,AMIMEP_clean,Xe,S50
-5.838211670556502,4.575,7.651,7.303,11.788,AMIMEP_clean,Xe,S50
-6.810200594067614,3.849,6.549,7.196,11.175,AMIMEP_clean,Xe,S50
-17.717910023788214,2.219,8.272,6.219,9.202,AMIMEP_clean,Xe,S50
-14.37913497098429,2.031,8.365,6.159,8.918,AMIMEP_clean,Xe,S50
-17.70484971991471,2.237,8.387,6.416,9.132,AMIMEP_clean,Xe,S50
-17.408533795719325,2.362,8.395,6.554,9.256,AMIMEP_clean,Xe,S50
-5.450242130664366,4.696,7.715,7.51,11.851,AMIMEP_clean,Xe,S50
-5.219385542607835,4.625,7.022,7.694,11.826,AMIMEP_clean,Xe,S50
-5.367889043725348,4.671,7.52,7.563,11.848,AMIMEP_clean,Xe,S50
-5.854026189670427,4.392,6.699,7.363,11.692,AMIMEP_clean,Xe,S50
-9.110852345586103,3.182,6.272,6.955,10.549,AMIMEP_clean,Xe,S50
-14.608438556814558,2.400,7.818,8.508,8.73,AMIMEP_clean,Xe,S50
-13.759914137959422,2.582,7.91,8.552,8.906,AMIMEP_clean,Xe,S50
-4.626416017609311,5.057,7.915,8.078,12.041,AMIMEP_clean,Xe,S50
-4.079882436027236,5.502,8.091,8.723,12.253,AMIMEP_clean,Xe,S50
-10.194641762033163,3.209,8.587,7.531,9.926,AMIMEP_clean,Xe,S50
-9.296879535934776,3.252,8.019,8.816,9.557,AMIMEP_clean,Xe,S50
-14.720836622018105,2.323,7.796,8.477,8.658,AMIMEP_clean,Xe,S50
-5.467395978081179,4.333,8.691,8.517,10.801,AMIMEP_clean,Xe,S50
-11.773486420358706,2.026,7.698,8.35,8.393,AMIMEP_clean,Xe,S50
-12.279691025233689,2.802,7.971,8.638,9.11,AMIMEP_clean,Xe,S50
-4.064276540546913,5.449,8.751,9.524,11.58,AMIMEP_clean,Xe,S50
-3.993129900336783,5.574,8.716,9.585,11.711,AMIMEP_clean,Xe,S50
-4.360355111274651,5.121,7.504,8.37,12.089,AMIMEP_clean,Xe,S50
-4.715099951983998,4.875,7.27,8.042,11.967,AMIMEP_clean,Xe,S50
-4.049525800856608,5.491,7.913,8.789,12.255,AMIMEP_clean,Xe,S50
-3.9712118522435453,5.583,8.674,9.544,11.763,AMIMEP_clean,Xe,S50
-4.067005317149618,5.504,8.106,8.747,12.242,AMIMEP_clean,Xe,S50
-15.504024261733967,1.988,9.248,6.935,8.532,AMIMEP_clean,Xe,S50
-17.948402377110405,2.411,10.027,7.68,8.383,AMIMEP_clean,Xe,S50
-18.889034770697304,2.376,10.299,7.875,8.026,AMIMEP_clean,Xe,S50
-16.221580651717034,2.605,9.961,7.843,8.602,AMIMEP_clean,Xe,S50
-18.7542815066812,2.405,10.307,7.885,8.055,AMIMEP_clean,Xe,S50
-18.052809405950626,2.256,9.739,7.441,8.459,AMIMEP_clean,Xe,S50
-14.875035325123207,2.804,10.154,8.127,8.594,AMIMEP_clean,Xe,S50
-14.377099218925007,2.844,10.107,8.145,8.669,AMIMEP_clean,Xe,S50
-17.973454108122553,2.506,10.272,7.875,8.234,AMIMEP_clean,Xe,S50
-17.18990257025759,2.606,10.294,7.984,8.298,AMIMEP_clean,Xe,S50
-17.310046766552087,2.041,10.428,7.796,7.507,AMIMEP_clean,Xe,S50
-13.459864575609215,2.986,10.48,8.404,8.585,AMIMEP_clean,Xe,S50
-9.412908933254036,3.625,10.815,9.094,8.975,AMIMEP_clean,Xe,S50
-9.733657100233186,3.697,-1.196,9.388,8.774,AMIMEP_clean,Xe,S50
-9.403636504603034,3.368,3.42,7.281,10.366,AMIMEP_clean,Xe,S50
-17.97304143832223,2.202,3.532,6.443,9.175,AMIMEP_clean,Xe,S50
-16.744222407564124,2.454,2.33,7.414,8.77,AMIMEP_clean,Xe,S50
-16.929898626869083,2.120,4.138,6.02,9.147,AMIMEP_clean,Xe,S50
-15.539439078409604,2.685,3.813,6.515,9.761,AMIMEP_clean,Xe,S50
-17.898105078000327,2.453,3.959,6.255,9.516,AMIMEP_clean,Xe,S50
-4.429033300283263,5.179,1.857,9.763,10.927,AMIMEP_clean,Xe,S50
-18.241218442052194,2.338,3.84,6.285,9.379,AMIMEP_clean,Xe,S50
-17.358562348764302,2.369,2.257,7.425,8.589,AMIMEP_clean,Xe,S50
-4.93740408669979,4.601,2.538,8.618,11.096,AMIMEP_clean,Xe,S50
-4.266125004588604,5.129,2.114,9.453,11.17,AMIMEP_clean,Xe,S50
-16.39040442666209,2.496,2.339,7.436,8.828,AMIMEP_clean,Xe,S50
-17.4403974362576,2.175,2.304,7.235,8.401,AMIMEP_clean,Xe,S50
-8.303423570620971,3.916,1.792,9.842,8.987,AMIMEP_clean,Xe,S50
-7.246718143993887,4.110,1.886,9.901,9.333,AMIMEP_clean,Xe,S50
-6.198361294117285,4.420,1.827,9.922,9.747,AMIMEP_clean,Xe,S50
-12.67906836575303,2.860,4.753,6.496,10.165,AMIMEP_clean,Xe,S50
-4.061654769257591,5.116,5.792,8.893,12.263,AMIMEP_clean,Xe,S50
-14.47777019891981,2.105,5.222,6.453,9.458,AMIMEP_clean,Xe,S50
-8.003248077916338,3.972,4.782,6.756,11.333,AMIMEP_clean,Xe,S50
-6.932140924915743,4.104,5.559,6.981,11.532,AMIMEP_clean,Xe,S50
-6.972048277934979,4.091,5.52,6.971,11.527,AMIMEP_clean,Xe,S50
-4.098021929393673,5.091,6.018,8.825,12.244,AMIMEP_clean,Xe,S50
-7.57411906717394,3.620,6.189,7.014,11.005,AMIMEP_clean,Xe,S50
-6.325665036476079,4.232,5.023,7.279,11.63,AMIMEP_clean,Xe,S50
-4.328860817948062,5.105,7.349,8.419,12.11,AMIMEP_clean,Xe,S50
-6.369286316286023,4.221,6.231,7.154,11.605,AMIMEP_clean,Xe,S50
-4.62480852725535,4.789,6.632,8.165,12.012,AMIMEP_clean,Xe,S50
-4.5368439072306534,4.937,7.162,8.209,12.033,AMIMEP_clean,Xe,S50
-3.9961709532570557,5.598,2.627,9.055,12.167,AMIMEP_clean,Xe,S50
-13.853865416691795,2.833,4.483,6.385,10.069,AMIMEP_clean,Xe,S50
-9.978495623704243,3.326,3.652,7.044,10.416,AMIMEP_clean,Xe,S50
-4.846704051733588,4.892,3.564,8.139,11.968,AMIMEP_clean,Xe,S50
-3.995309559071224,5.545,3.081,9.052,12.295,AMIMEP_clean,Xe,S50
-3.9534593092586854,5.266,5.733,9.127,12.355,AMIMEP_clean,Xe,S50
-7.954169524147211,3.987,4.688,6.782,11.339,AMIMEP_clean,Xe,S50
-4.026396503032179,5.504,2.578,9.019,12.048,AMIMEP_clean,Xe,S50
-11.779031335806083,3.152,4.178,6.566,10.361,AMIMEP_clean,Xe,S50
-3.8748973434980587,5.510,5.371,9.498,12.501,AMIMEP_clean,Xe,S50
-8.101829607169542,3.965,4.733,6.736,11.318,AMIMEP_clean,Xe,S50
-4.072055763610197,5.499,1.999,9.791,11.413,AMIMEP_clean,Xe,S50
-4.415645278390938,5.168,2.334,10.134,10.992,AMIMEP_clean,Xe,S50
-12.543457074123452,3.097,4.369,6.4,10.322,AMIMEP_clean,Xe,S50
-3.99872171240074,5.557,2.563,9.066,12.087,AMIMEP_clean,Xe,S50
-3.947635804643104,5.244,4.825,10.119,11.917,AMIMEP_clean,Xe,S50
-4.011960861772571,5.539,2.573,9.042,12.078,AMIMEP_clean,Xe,S50
-4.081418060658744,5.492,2.014,9.816,11.396,AMIMEP_clean,Xe,S50
-3.978090342567601,5.591,2.557,9.1,12.113,AMIMEP_clean,Xe,S50
-3.898341813459336,5.458,4.553,9.369,12.45,AMIMEP_clean,Xe,S50
-3.96660961581657,5.577,2.503,9.16,12.05,AMIMEP_clean,Xe,S50
-3.917414056591603,5.331,5.394,10.079,12.053,AMIMEP_clean,Xe,S50
-3.9412580088245033,5.471,3.726,9.175,12.375,AMIMEP_clean,Xe,S50
-3.8913687987349412,5.545,5.626,9.543,12.512,AMIMEP_clean,Xe,S50
-3.9961276337634994,5.582,2.593,9.061,12.132,AMIMEP_clean,Xe,S50
-4.239628626317517,5.345,3.086,8.68,12.181,AMIMEP_clean,Xe,S50
-4.185052139987325,5.375,3.113,8.746,12.206,AMIMEP_clean,Xe,S50
-4.005001634929886,5.599,2.693,9.027,12.208,AMIMEP_clean,Xe,S50
-4.194145846231713,5.223,2.915,10.195,11.343,AMIMEP_clean,Xe,S50
-4.303590709802843,5.285,2.439,10.2,11.17,AMIMEP_clean,Xe,S50
-3.847276261395232,5.335,4.597,9.722,12.184,AMIMEP_clean,Xe,S50
-4.158821518442668,5.256,2.796,10.128,11.367,AMIMEP_clean,Xe,S50
-14.370766074743718,1.999,4.462,6.125,9.138,AMIMEP_clean,Xe,S50
-4.264248756568664,4.645,6.015,10.004,11.312,AMIMEP_clean,Xe,S50
-11.397192620211317,2.885,7.835,8.778,9.222,AMIMEP_clean,Xe,S50
-3.965003358970573,5.313,5.487,10.22,11.966,AMIMEP_clean,Xe,S50
-3.937319620357856,5.428,7.169,9.088,12.342,AMIMEP_clean,Xe,S50
-7.5836627119436,3.580,8.037,9.022,9.876,AMIMEP_clean,Xe,S50
-3.9859124512794155,5.413,6.028,10.291,12.03,AMIMEP_clean,Xe,S50
-4.026681621611175,5.467,7.733,8.846,12.28,AMIMEP_clean,Xe,S50
-3.985317880933721,5.586,8.675,9.64,11.726,AMIMEP_clean,Xe,S50
-3.926757448434501,5.432,7.015,10.082,12.001,AMIMEP_clean,Xe,S50
-3.897723466595782,5.558,5.712,9.558,12.52,AMIMEP_clean,Xe,S50
-3.9333874923496315,5.427,7.002,9.117,12.372,AMIMEP_clean,Xe,S50
